Municipio,Provincia,Comarca,cluster,CoordenadaX,CoordenadaY,Población,area_servicio,helipuerto_municipio,distancia_helipuerto
PAJARES DE LA LAGUNA,SALAMANCA,,SALAMANCA,289251.5,4551551.41,114,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,46772.10887945623
PELABRAVO,SALAMANCA,,SALAMANCA,282904.4,4534848.27,1366,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,33093.00802034308
PEÑACABALLERA,SALAMANCA,,SALAMANCA,257037.73,4469915.25,153,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,53856.93005293376
PERALEJOS DE ARRIBA,SALAMANCA,,SALAMANCA,219645.22,4544618.76,35,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,38469.56955394732
PEROMINGO,SALAMANCA,,SALAMANCA,264953.64,4482851.12,122,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,42737.718116137075
PUENTE DEL CONGOSTO,SALAMANCA,,SALAMANCA,285860.66,4485373.12,225,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,51131.02045551985
RETORTILLO,SALAMANCA,,SALAMANCA,216576.54,4522242.73,174,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,35257.97061067041
SAN MIGUEL DEL ROBLEDO,SALAMANCA,,SALAMANCA,242136.78,4491752.07,43,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,33206.52578756894
SANTA MARÍA DE SANDO,SALAMANCA,,SALAMANCA,236612.2,4541231.96,95,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,23340.978459764672
SARDÓN DE LOS FRAILES,SALAMANCA,,SALAMANCA,225812.01,4567668.92,101,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,51237.42867446895
SEQUEROS,SALAMANCA,,SALAMANCA,243736.78,4489021.11,207,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,35429.303602917134
SOTOSERRANO,SALAMANCA,,SALAMANCA,242750.83,4480768.22,513,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,43699.408961913
TEJEDA Y SEGOYUELA,SALAMANCA,,SALAMANCA,244284.68,4502295.97,97,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,22517.252794657506
TREMEDAL DE TORMES,SALAMANCA,,SALAMANCA,232760.13,4551854.96,35,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,34145.80083637954
VALDELOSA,SALAMANCA,,SALAMANCA,266539.42,4561553.36,404,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,40787.27749200754
VALDERRODRIGO,SALAMANCA,,SALAMANCA,205116.03,4551871.59,128,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,54629.54677604594
VILLAGONZALO DE TORMES,SALAMANCA,,SALAMANCA,289676.45,4529729.26,216,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,38371.06635327845
VILLAR DE GALLIMAZO,SALAMANCA,,SALAMANCA,307364.55,4536144.34,198,ÁVILA,MUÑOGALINDO,50785.18350306987
VILLAR DE SAMANIEGO,SALAMANCA,,SALAMANCA,210633.99,4558152.72,78,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,53806.562963832606
VILLARMAYOR,SALAMANCA,,SALAMANCA,250058.26,4544668.16,154,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,21222.6979467269
VILLASBUENAS,SALAMANCA,,SALAMANCA,197913.97,4551872.49,164,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,60900.85693617958
VILLASDARDO,SALAMANCA,,SALAMANCA,234014.19,4544114.94,22,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,27220.87516826226
AGUILAFUENTE,SEGOVIA,,SEGOVIA,406806.1,4564657.99,564,SEGOVIA,AGUILAFUENTE,0.0
ALDEANUEVA DE LA SERREZUELA,SEGOVIA,,SEGOVIA,434612.56,4590221.11,42,SEGOVIA,AGUILAFUENTE,37771.316125679376
ALDEHUELA DEL CODONAL,SEGOVIA,,SEGOVIA,370855.99,4546067.09,24,SEGOVIA,AGUILAFUENTE,40472.60767262363
ANAYA,SEGOVIA,,SEGOVIA,389953.96,4538534.93,119,SEGOVIA,AGUILAFUENTE,31087.117691147017
BERCIAL,SEGOVIA,,SEGOVIA,379030.84,4529300.93,105,SEGOVIA,AGUILAFUENTE,44962.05911556136
BOCEGUILLAS,SEGOVIA,,SEGOVIA,446597.63,4576364.89,721,SEGOVIA,AGUILAFUENTE,41477.91421167281
BRIEVA,SEGOVIA,,SEGOVIA,411434.04,4543147.74,86,SEGOVIA,AGUILAFUENTE,22002.469945578836
CABALLAR,SEGOVIA,,SEGOVIA,419039.09,4552547.78,75,SEGOVIA,AGUILAFUENTE,17213.460738160713
CABEZUELA,SEGOVIA,,SEGOVIA,421822.11,4565314.97,656,SEGOVIA,AGUILAFUENTE,15030.375212898034
CUÉLLAR,SEGOVIA,,SEGOVIA,389882.94,4584410.23,9530,SEGOVIA,AGUILAFUENTE,26010.465766748737
CUEVAS DE PROVANCO,SEGOVIA,,SEGOVIA,419851.31,4599351.41,132,SEGOVIA,AGUILAFUENTE,37064.95508213244
DONHIERRO,SEGOVIA,,SEGOVIA,357756.04,4553089.18,75,SEGOVIA,AGUILAFUENTE,50395.89021755357
DURUELO,SEGOVIA,,SEGOVIA,445703.37,4565252.86,171,SEGOVIA,AGUILAFUENTE,38901.81851494608
FRUMALES,SEGOVIA,,SEGOVIA,400750.08,4582089.28,120,SEGOVIA,AGUILAFUENTE,18453.326239583497
FUENTEPIÑEL,SEGOVIA,,SEGOVIA,412822.16,4583722.37,68,SEGOVIA,AGUILAFUENTE,19991.087081697075
HONRUBIA DE LA CUESTA,SEGOVIA,,SEGOVIA,441194.7,4595715.79,49,SEGOVIA,AGUILAFUENTE,46337.48753223453
ITUERO Y LAMA,SEGOVIA,,SEGOVIA,383799.79,4517499.9,448,ÁVILA,MUÑOGALINDO,49349.47519488844
LASTRAS DE CUÉLLAR,SEGOVIA,,SEGOVIA,407352.1,4572298.13,307,SEGOVIA,AGUILAFUENTE,7659.625005154944
MEMBIBRE DE LA HOZ,SEGOVIA,,SEGOVIA,408222.17,4589075.44,43,SEGOVIA,AGUILAFUENTE,24458.47744131693
MIGUELÁÑEZ,SEGOVIA,,SEGOVIA,385520.05,4553233.09,138,SEGOVIA,AGUILAFUENTE,24158.31667588841
PEDROSILLO EL RALO,SALAMANCA,,SALAMANCA,285837.46,4548818.39,135,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,42401.41237261424
PEÑAPARDA,SALAMANCA,,SALAMANCA,188283.5,4469803.01,308,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,83193.14461747269
PINEDAS,SALAMANCA,,SALAMANCA,248923.76,4481377.22,94,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,42239.60268268183
POZOS DE HINOJO,SALAMANCA,,SALAMANCA,212794.35,4534769.65,52,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,40607.055295731654
PUERTO SEGURO,SALAMANCA,,SALAMANCA,182837.55,4526448.15,55,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,69036.10128588234
ROBLIZA DE COJOS,SALAMANCA,,SALAMANCA,249126.38,4528351.01,187,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,5528.7912660633
ROLLÁN,SALAMANCA,,SALAMANCA,254527.32,4538629.15,337,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,15353.268658396859
SALDEANA,SALAMANCA,,SALAMANCA,194003.03,4547397.38,99,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,62546.27931310139
SAN MUÑOZ,SALAMANCA,,SALAMANCA,236148.52,4519394.87,201,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,16196.520117707367
SANCHOTELLO,SALAMANCA,,SALAMANCA,266514.65,4479808.13,212,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,46116.56014623175
TERRADILLOS,SALAMANCA,,SALAMANCA,285783.46,4523878.23,3220,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,33973.92983646875
VALDECARROS,SALAMANCA,,SALAMANCA,295500.56,4516070.14,310,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,44319.40686599951
VALVERDÓN,SALAMANCA,,SALAMANCA,267227.36,4547627.31,264,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,28616.593405268904
VILLAR DE LA YEGUA,SALAMANCA,,SALAMANCA,187154.8,4514820.19,155,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,65239.0450181921
VILLAR DE PERALONSO,SALAMANCA,,SALAMANCA,229159.17,4547327.89,204,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,32863.904180194164
VILLARES DE YELTES,SALAMANCA,,SALAMANCA,212345.43,4529630.65,96,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,39936.5801658405
VILLARMUERTO,SALAMANCA,,SALAMANCA,217267.14,4550259.75,40,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,43685.57949200742
VILLASECO DE LOS GAMITOS,SALAMANCA,,SALAMANCA,238343.17,4547492.01,137,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,27498.135432661413
VITIGUDINO,SALAMANCA,,SALAMANCA,211056.18,4545353.64,2361,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,46236.20217834923
YECLA DE YELTES,SALAMANCA,,SALAMANCA,206436.24,4540128.53,222,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,48319.959456946046
ADRADOS,SEGOVIA,,SEGOVIA,406698.11,4580276.28,123,SEGOVIA,AGUILAFUENTE,15618.66333474799
ALCONADA DE MADERUELO,SEGOVIA,,SEGOVIA,459363.11,4588860.28,26,SEGOVIA,AGUILAFUENTE,57861.819374992025
ALDEALENGUA DE PEDRAZA,SEGOVIA,,SEGOVIA,432275.11,4546178.69,79,SEGOVIA,AGUILAFUENTE,31466.728442437317
ALDEHORNO,SEGOVIA,,SEGOVIA,434963.56,4595973.0,59,SEGOVIA,AGUILAFUENTE,42112.615745779636
CANTALEJO,SEGOVIA,,SEGOVIA,422337.13,4567863.03,3558,SEGOVIA,AGUILAFUENTE,15858.284089475163
CASTILLEJO DE MESLEÓN,SEGOVIA,,SEGOVIA,449673.52,4570118.82,110,SEGOVIA,AGUILAFUENTE,43213.84456103512
CASTROSERNA DE ABAJO,SEGOVIA,,SEGOVIA,438421.27,4562098.9,32,SEGOVIA,AGUILAFUENTE,31718.573671541442
CILLERUELO DE SAN MAMÉS,SEGOVIA,,SEGOVIA,452666.93,4586785.55,35,SEGOVIA,AGUILAFUENTE,50919.982716439365
CORRAL DE AYLLÓN,SEGOVIA,,SEGOVIA,461600.13,4582300.33,77,SEGOVIA,AGUILAFUENTE,57564.20662457268
ENCINILLAS,SEGOVIA,,SEGOVIA,402643.01,4541380.8,352,SEGOVIA,AGUILAFUENTE,23646.540817722554
FUENTE EL OLMO DE FUENTIDUEÑA,SEGOVIA,,SEGOVIA,416346.18,4581558.32,395,SEGOVIA,AGUILAFUENTE,19407.067797977696
FUENTEPELAYO,SEGOVIA,,SEGOVIA,401359.09,4563935.0,772,SEGOVIA,AGUILAFUENTE,5494.782295978594
FUENTIDUEÑA,SEGOVIA,,SEGOVIA,418108.24,4588234.41,133,SEGOVIA,AGUILAFUENTE,26145.476637384083
HONTALBILLA,SEGOVIA,,SEGOVIA,406170.1,4577761.22,299,SEGOVIA,AGUILAFUENTE,13118.655892769171
LA MATILLA,SEGOVIA,,SEGOVIA,433342.2,4560278.89,71,SEGOVIA,AGUILAFUENTE,26895.001766499416
MARTÍN MIGUEL,SEGOVIA,,SEGOVIA,392872.93,4534040.88,263,SEGOVIA,AGUILAFUENTE,33638.380623939374
MATA DE CUÉLLAR,SEGOVIA,,SEGOVIA,376933.87,4584060.17,207,SEGOVIA,AGUILAFUENTE,35620.144776871515
CONDADO DE TREVIÑO,BURGOS,,BURGOS,520672.32,4731455.11,1489,BURGOS,REVILLARRUZ,93121.54035135059
CUEVAS DE SAN CLEMENTE,BURGOS,,BURGOS,452992.29,4664342.58,45,BURGOS,REVILLARRUZ,13282.871376927582
FRESNEDA DE LA SIERRA TIRÓN,BURGOS,,BURGOS,488742.64,4684692.19,97,BURGOS,REVILLARRUZ,43589.44554999758
FRESNILLO DE LAS DUEÑAS,BURGOS,,BURGOS,446331.76,4610832.22,693,SEGOVIA,AGUILAFUENTE,60781.06049196952
HACINAS,BURGOS,,BURGOS,476180.22,4648260.09,149,BURGOS,REVILLARRUZ,40716.44896186572
HUERTA DE ARRIBA,BURGOS,,BURGOS,493192.22,4662742.3,128,BURGOS,REVILLARRUZ,48847.850496947205
LA PUEBLA DE ARGANZÓN,BURGOS,,BURGOS,513797.4,4734937.22,557,BURGOS,REVILLARRUZ,89966.04722746936
LA REVILLA Y AHEDO,BURGOS,,BURGOS,472642.25,4651342.19,101,BURGOS,REVILLARRUZ,36025.62406491369
MAHAMUD,BURGOS,,BURGOS,422142.34,4663568.13,105,BURGOS,REVILLARRUZ,26844.128197522205
MAMBRILLAS DE LARA,BURGOS,,BURGOS,461992.31,4660492.43,56,BURGOS,REVILLARRUZ,21996.762763491224
MERINDAD DE MONTIJA,BURGOS,,BURGOS,461723.76,4768392.62,736,BURGOS,REVILLARRUZ,94008.59945691822
MIRAVECHE,BURGOS,,BURGOS,483543.08,4724542.54,95,BURGOS,REVILLARRUZ,61553.761408934915
RABANERA DEL PINAR,BURGOS,,BURGOS,483692.13,4637891.76,99,BURGOS,REVILLARRUZ,53316.56426405991
MUÑOGRANDE,ÁVILA,,ÁVILA,337965.62,4520727.15,74,ÁVILA,MUÑOGALINDO,24234.08807100677
MUÑOMER DEL PECO,ÁVILA,,ÁVILA,341510.67,4524870.14,111,ÁVILA,MUÑOGALINDO,28448.684861576196
MUÑOSANCHO,ÁVILA,,ÁVILA,328642.68,4532089.21,88,ÁVILA,MUÑOGALINDO,37082.3827792348
NARRILLOS DEL ÁLAMO,ÁVILA,,ÁVILA,291185.65,4493622.11,59,ÁVILA,MUÑOGALINDO,48033.35338808021
NAVALACRUZ,ÁVILA,,ÁVILA,336125.32,4478385.01,204,ÁVILA,MUÑOGALINDO,18383.559051133492
NAVALOSA,ÁVILA,,ÁVILA,336120.29,4474148.0,324,ÁVILA,MUÑOGALINDO,22574.84269838674
NAVALPERAL DE PINARES,ÁVILA,,ÁVILA,380764.6,4494696.94,826,ÁVILA,MUÑOGALINDO,41673.10456707056
NAVAQUESERA,ÁVILA,,ÁVILA,338078.3,4476682.02,43,ÁVILA,MUÑOGALINDO,19867.032809899476
ORBITA,ÁVILA,,ÁVILA,361457.95,4539884.09,69,ÁVILA,MUÑOGALINDO,48773.15056463933
PASCUALCOBO,ÁVILA,,ÁVILA,307476.62,4502990.99,39,ÁVILA,MUÑOGALINDO,32309.23779740559
SANTA CRUZ DE PINARES,ÁVILA,,ÁVILA,366254.41,4489138.97,170,ÁVILA,MUÑOGALINDO,28109.636074545753
VILLAFRANCA DE LA SIERRA,ÁVILA,,ÁVILA,311030.62,4485346.75,134,ÁVILA,MUÑOGALINDO,30241.075205245314
BAHABÓN DE ESGUEVA,BURGOS,,BURGOS,439541.93,4634642.51,84,BURGOS,REVILLARRUZ,41569.53017771712
BARBADILLO DE HERREROS,BURGOS,,BURGOS,485367.37,4666392.3,104,BURGOS,REVILLARRUZ,40361.19680041222
BELORADO,BURGOS,,BURGOS,484392.71,4696492.28,1834,BURGOS,REVILLARRUZ,43583.731326273606
CARAZO,BURGOS,,BURGOS,470445.21,4646236.07,39,BURGOS,REVILLARRUZ,38219.83536400038
CARCEDO DE BURGOS,BURGOS,,BURGOS,448642.39,4681742.66,484,BURGOS,REVILLARRUZ,6565.426262261997
CASTIL DE PEONES,BURGOS,,BURGOS,468292.7,4703467.54,35,BURGOS,REVILLARRUZ,35556.970697213386
CASTRILLO DE LA REINA,BURGOS,,BURGOS,480407.19,4648347.07,158,BURGOS,REVILLARRUZ,43878.161959185265
CASTRILLO DE RIOPISUERGA,BURGOS,,BURGOS,397042.0,4707802.77,58,PALENCIA,CARRIÓN DE LOS CONDES,34817.80017931342
CASTRILLO MOTA DE JUDÍOS,BURGOS,,BURGOS,403342.0,4684593.14,52,PALENCIA,CARRIÓN DE LOS CONDES,35765.13186804849
CELADA DEL CAMINO,BURGOS,,BURGOS,422967.2,4679492.94,90,BURGOS,REVILLARRUZ,23435.303744020515
CILLERUELO DE ARRIBA,BURGOS,,BURGOS,445120.04,4639420.42,49,BURGOS,REVILLARRUZ,36285.30893133637
GALBARROS,BURGOS,,BURGOS,464072.72,4708545.6,27,BURGOS,REVILLARRUZ,37451.401348441716
HORNILLOS DEL CAMINO,BURGOS,,BURGOS,423692.21,4687842.91,46,BURGOS,REVILLARRUZ,25483.190127189704
IGLESIARRUBIA,BURGOS,,BURGOS,429862.18,4647280.89,45,BURGOS,REVILLARRUZ,32720.768886116206
JUNTA DE VILLALBA DE LOSA,BURGOS,,BURGOS,492833.7,4753642.51,78,BURGOS,REVILLARRUZ,90889.65039273138
LA VID Y BARRIOS,BURGOS,,BURGOS,459354.0,4608665.78,245,BURGOS,REVILLARRUZ,68326.27529636963
LERMA,BURGOS,,BURGOS,437142.19,4653092.84,2556,BURGOS,REVILLARRUZ,24307.584784161823
LOS AUSINES,BURGOS,,BURGOS,451192.36,4674992.62,165,BURGOS,REVILLARRUZ,5147.85567079146
MONTORIO,BURGOS,,BURGOS,436292.45,4714992.72,149,BURGOS,REVILLARRUZ,40503.44701398592
RÁBANOS,BURGOS,,BURGOS,477792.62,4685242.33,79,BURGOS,REVILLARRUZ,33107.45866449125
ROA,BURGOS,,BURGOS,422793.3,4616572.93,2244,SEGOVIA,AGUILAFUENTE,54320.82067719105
ROYUELA DE RÍO FRANCO,BURGOS,,BURGOS,420655.31,4649979.09,170,BURGOS,REVILLARRUZ,36169.486113470266
RUBLACEDO DE ABAJO,BURGOS,,BURGOS,458742.7,4711512.63,33,BURGOS,REVILLARRUZ,37988.14612930958
SALAS DE LOS INFANTES,BURGOS,,BURGOS,476642.25,4652292.18,1984,BURGOS,REVILLARRUZ,38482.22899309266
SAN MILLÁN DE LARA,BURGOS,,BURGOS,471492.39,4664892.4,61,BURGOS,REVILLARRUZ,27600.89723348855
SAN VICENTE DEL VALLE,BURGOS,,BURGOS,486667.66,4687192.22,28,BURGOS,REVILLARRUZ,42173.40826681294
SANTA INÉS,BURGOS,,BURGOS,441817.17,4654492.75,155,BURGOS,REVILLARRUZ,21626.71664927684
SARGENTES DE LA LORA,BURGOS,,BURGOS,428492.43,4735543.12,133,BURGOS,REVILLARRUZ,62384.52736205021
SASAMÓN,BURGOS,,BURGOS,414092.16,4696742.94,912,BURGOS,REVILLARRUZ,38303.04797384292
SORDILLOS,BURGOS,,BURGOS,408942.15,4701742.85,22,PALENCIA,CARRIÓN DE LOS CONDES,43083.421746352746
SOTILLO DE LA RIBERA,BURGOS,,BURGOS,431441.62,4625342.62,470,BURGOS,REVILLARRUZ,52438.28619921239
SOTRAGERO,BURGOS,,BURGOS,441292.41,4695492.71,301,BURGOS,REVILLARRUZ,20373.50308627585
SUSINOS DEL PÁRAMO,BURGOS,,BURGOS,423817.29,4702492.86,118,BURGOS,REVILLARRUZ,34848.61522395416
TAMARÓN,BURGOS,,BURGOS,418292.18,4680543.01,55,BURGOS,REVILLARRUZ,28220.096511503947
TOBAR,BURGOS,,BURGOS,422792.29,4703942.87,27,BURGOS,REVILLARRUZ,36619.174881890736
TORRECILLA DEL MONTE,BURGOS,,BURGOS,442592.2,4660592.77,79,BURGOS,REVILLARRUZ,15500.283740042281
TORREGALINDO,BURGOS,,BURGOS,437203.58,4603695.76,123,SEGOVIA,AGUILAFUENTE,49476.805443796264
TORRESANDINO,BURGOS,,BURGOS,424464.71,4631239.74,574,BURGOS,REVILLARRUZ,49435.003789076385
TUBILLA DEL LAGO,BURGOS,,BURGOS,451259.93,4627861.01,171,BURGOS,REVILLARRUZ,48110.026585069965
ÚRBEL DEL CASTILLO,BURGOS,,BURGOS,430717.41,4718892.83,58,BURGOS,REVILLARRUZ,45854.546088946205
VALDEANDE,BURGOS,,BURGOS,456092.01,4631341.9,98,BURGOS,REVILLARRUZ,45464.12938506998
VALDEZATE,BURGOS,,BURGOS,422416.32,4606068.23,121,SEGOVIA,AGUILAFUENTE,44254.79573228216
VALLARTA DE BUREBA,BURGOS,,BURGOS,483292.91,4715092.46,42,BURGOS,REVILLARRUZ,54186.937913061476
VALLE DE LAS NAVAS,BURGOS,,BURGOS,447617.5,4700226.64,543,BURGOS,REVILLARRUZ,24581.300930839163
VALLE DE MANZANEDO,BURGOS,,BURGOS,443553.83,4749639.03,115,BURGOS,REVILLARRUZ,73989.88919250327
MARAÑA,LEÓN,,LEÓN,322791.5,4768544.6,111,LEÓN,VALDEVIMBRE,78811.56017428683
OENCIA,LEÓN,COMARCA DE EL BIERZO,BIERZO,173971.26,4718134.56,277,BIERZO,CABAÑAS RARAS,28629.839489679347
PALACIOS DEL SIL,LEÓN,COMARCA DE EL BIERZO,BIERZO,219532.87,4752698.18,844,BIERZO,CABAÑAS RARAS,32892.05416410003
PÁRAMO DEL SIL,LEÓN,COMARCA DE EL BIERZO,BIERZO,214682.79,4746740.09,1169,BIERZO,CABAÑAS RARAS,25272.664962528168
PRIORO,LEÓN,,LEÓN,339791.7,4750844.23,349,PALENCIA,CARRIÓN DE LOS CONDES,68036.44598824593
PUENTE DE DOMINGO FLÓREZ,LEÓN,COMARCA DE EL BIERZO,BIERZO,185793.28,4702446.52,1385,BIERZO,CABAÑAS RARAS,27650.61298958153
QUINTANA DEL CASTILLO,LEÓN,,LEÓN,250360.17,4727703.12,717,LEÓN,VALDEVIMBRE,44113.44706455843
QUINTANA DEL MARCO,LEÓN,,LEÓN,264640.12,4676593.35,319,LEÓN,VALDEVIMBRE,30424.90345373379
QUINTANA Y CONGOSTO,LEÓN,,LEÓN,249425.95,4682684.47,416,LEÓN,VALDEVIMBRE,38927.17551265326
RIAÑO,LEÓN,,LEÓN,335591.66,4759794.4,474,PALENCIA,CARRIÓN DE LOS CONDES,77922.25519340296
RIEGO DE LA VEGA,LEÓN,,LEÓN,254510.08,4697253.68,714,LEÓN,VALDEVIMBRE,30029.637998585702
ROPERUELOS DEL PÁRAMO,LEÓN,,LEÓN,270390.18,4679893.37,499,LEÓN,VALDEVIMBRE,24278.785495263142
SAHAGÚN,LEÓN,,LEÓN,332590.92,4692993.63,2398,PALENCIA,CARRIÓN DE LOS CONDES,35482.96706023617
SAN CRISTÓBAL DE LA POLANTERA,LEÓN,,LEÓN,260680.16,4697233.66,625,LEÓN,VALDEVIMBRE,23887.27346673327
SAN MILLÁN DE LOS CABALLEROS,LEÓN,,LEÓN,288840.32,4684593.38,191,LEÓN,VALDEVIMBRE,15728.200153536542
SANTA ELENA DE JAMUZ,LEÓN,,LEÓN,261770.1,4682623.44,1015,LEÓN,VALDEVIMBRE,28378.423274404962
SANTA MARÍA DE ORDÁS,LEÓN,,LEÓN,268820.54,4734294.23,2999,LEÓN,VALDEVIMBRE,37962.918433442705
SANTA MARINA DEL REY,LEÓN,,LEÓN,264880.33,4710683.84,1745,LEÓN,VALDEVIMBRE,22436.186121049926
URDIALES DEL PÁRAMO,LEÓN,,LEÓN,271840.27,4694843.58,449,LEÓN,VALDEVIMBRE,13501.367339169752
VILLASABARIEGO,LEÓN,,LEÓN,301690.69,4711823.78,1148,LEÓN,VALDEVIMBRE,21088.201717861197
VILLASELÁN,LEÓN,,LEÓN,331891.25,4714093.87,180,PALENCIA,CARRIÓN DE LOS CONDES,43917.36696838881
ZOTES DEL PÁRAMO,LEÓN,,LEÓN,274340.21,4683643.4,402,LEÓN,VALDEVIMBRE,18963.75506319334
AGUILAR DE CAMPOO,PALENCIA,,PALENCIA,396959.22,4738558.62,6823,PALENCIA,CARRIÓN DE LOS CONDES,57609.97235365201
ALBA DE CERRATO,PALENCIA,,PALENCIA,386543.96,4629860.16,82,VALLADOLID,CIGUÑUELA,45113.100267988826
AMUSCO,PALENCIA,,PALENCIA,378565.75,4670043.51,410,PALENCIA,CARRIÓN DE LOS CONDES,21658.174089994118
AUTILLA DEL PINO,PALENCIA,,PALENCIA,364655.86,4650088.48,219,PALENCIA,CARRIÓN DE LOS CONDES,38895.945813033446
BALTANÁS,PALENCIA,,PALENCIA,396700.03,4643791.21,1228,PALENCIA,CARRIÓN DE LOS CONDES,53517.18300739368
BÁRCENA DE CAMPOS,PALENCIA,,PALENCIA,376744.86,4704538.22,53,PALENCIA,CARRIÓN DE LOS CONDES,18039.47071007639
CALAHORRA DE BOEDO,PALENCIA,,PALENCIA,386250.0,4714593.03,83,PALENCIA,CARRIÓN DE LOS CONDES,31649.714922309075
LANTADILLA,PALENCIA,,PALENCIA,394977.85,4688398.12,273,PALENCIA,CARRIÓN DE LOS CONDES,27150.0370517905
MAGAZ DE PISUERGA,PALENCIA,,PALENCIA,381799.03,4648812.34,1031,PALENCIA,CARRIÓN DE LOS CONDES,42408.33746555952
MUDÁ,PALENCIA,,PALENCIA,386138.35,4747983.92,80,PALENCIA,CARRIÓN DE LOS CONDES,61898.43680497625
OLEA DE BOEDO,PALENCIA,,PALENCIA,381151.02,4718374.19,39,PALENCIA,CARRIÓN DE LOS CONDES,32385.400607895037
ALCAÑICES,ZAMORA,,ZAMORA,221282.74,4621712.21,1061,ZAMORA,MANGANESES DE LA LAMPREANA,53513.50303393064
ARQUILLINOS,ZAMORA,,ZAMORA,278890.47,4620993.44,113,ZAMORA,MANGANESES DE LA LAMPREANA,6411.153718894684
CALZADILLA DE TERA,ZAMORA,,ZAMORA,244600.81,4652015.27,287,ZAMORA,MANGANESES DE LA LAMPREANA,39874.33144813803
CASTRILLO DE LA GUAREÑA,ZAMORA,,ZAMORA,305090.68,4566943.4,118,VALLADOLID,CIGUÑUELA,60024.318144118486
COOMONTE,ZAMORA,,ZAMORA,267440.18,4666443.26,179,LEÓN,VALDEVIMBRE,37344.27586916263
CORESES,ZAMORA,,ZAMORA,281340.48,4602973.34,1037,ZAMORA,MANGANESES DE LA LAMPREANA,23783.330313751547
FARAMONTANOS DE TÁBARA,ZAMORA,,ZAMORA,260140.07,4635463.32,340,ZAMORA,MANGANESES DE LA LAMPREANA,17428.896680814396
FERRERAS DE ABAJO,ZAMORA,,ZAMORA,244522.83,4642897.28,451,ZAMORA,MANGANESES DE LA LAMPREANA,34635.38348756233
FRESNO DE LA RIBERA,ZAMORA,,ZAMORA,285940.53,4600693.33,342,ZAMORA,MANGANESES DE LA LAMPREANA,27526.4814319957
FUENTES DE ROPEL,ZAMORA,,ZAMORA,289090.65,4653293.24,361,ZAMORA,MANGANESES DE LA LAMPREANA,31065.264590801482
GALLEGOS DEL RÍO,ZAMORA,,ZAMORA,236008.8,4625246.27,467,ZAMORA,MANGANESES DE LA LAMPREANA,38635.4643832283
GRANUCILLO,ZAMORA,,ZAMORA,257670.02,4659533.27,104,ZAMORA,MANGANESES DE LA LAMPREANA,37767.3352350475
LA HINIESTA,ZAMORA,,ZAMORA,266590.3,4603873.33,307,ZAMORA,MANGANESES DE LA LAMPREANA,23351.52792034182
LOSACIO,ZAMORA,,ZAMORA,247101.91,4622156.31,89,ZAMORA,MANGANESES DE LA LAMPREANA,27777.623676628722
MOLACILLOS,ZAMORA,,ZAMORA,278250.43,4606863.36,233,ZAMORA,MANGANESES DE LA LAMPREANA,19271.200839701007
MORALEJA DEL VINO,ZAMORA,,ZAMORA,278140.49,4593493.33,1806,ZAMORA,MANGANESES DE LA LAMPREANA,32489.165394272666
